name,genderRank,divRank,overallRank,bib,division,age,state,country,profession,points,swim,swimDistance,t1,bike,bikeDistance,t2,run,runDistance,overall
Brian Post,29,6,35,547,30-34,36,OH,USA,---,4729,00:56:47,2.4 mi,00:05:06,05:16:29,112 mi,00:03:16,03:22:44,26.2 mi,09:44:22
Kathleen Calkins,7,7,36,54,PRO,41,CA,USA,---,4667,00:52:53,2.4 mi,00:03:09,05:26:32,112 mi,00:01:50,03:20:03,26.2 mi,09:44:27
Tobias Winnemoeller,30,6,37,786,35-39,37,---,DEU,---,4641,00:56:43,2.4 mi,00:03:59,05:18:57,112 mi,00:02:23,03:23:13,26.2 mi,09:45:15
Ashley Clifford,8,8,38,41,PRO,30,FL,USA,---,4649,00:51:45,2.4 mi,00:03:08,05:37:22,112 mi,00:01:29,03:12:13,26.2 mi,09:45:57
Graham Cooper,31,3,39,584,40-44,46,CA,USA,---,4921,00:57:23,2.4 mi,00:05:43,05:22:24,112 mi,00:02:02,03:20:39,26.2 mi,09:48:11
Nathan Miller,32,7,40,415,30-34,35,VA,USA,---,4682,01:02:17,2.4 mi,00:04:01,05:18:17,112 mi,00:02:02,03:21:37,26.2 mi,09:48:14
Jose Graca,33,4,41,769,40-44,41,sp,BRA,---,4906,00:56:07,2.4 mi,00:03:40,05:11:22,112 mi,00:02:10,03:36:05,26.2 mi,09:49:24
Tom Trauger,34,1,42,719,50-54,53,NV,USA,---,5000,00:57:48,2.4 mi,00:03:29,05:11:44,112 mi,00:01:42,03:35:32,26.2 mi,09:50:15
Juan Pablo Cano De Urquidi,35,2,43,876,25-29,28,Durango,MEX,---,4743,01:06:12,2.4 mi,00:03:14,05:15:09,112 mi,00:02:10,03:24:37,26.2 mi,09:51:22
John Hessian,36,5,44,399,40-44,46,---,USA,---,4865,00:59:06,2.4 mi,00:05:57,05:13:59,112 mi,00:02:13,03:31:34,26.2 mi,09:52:49
Jeff Joyner,37,7,45,952,35-39,37,VA,USA,---,4542,00:57:24,2.4 mi,00:03:55,05:10:36,112 mi,00:01:43,03:39:54,26.2 mi,09:53:32
James Duff,38,14,46,27,PRO,39,NC,MEX,---,3942,00:49:52,2.4 mi,00:02:46,05:06:30,112 mi,00:02:35,03:52:41,26.2 mi,09:54:24
Simone Dailey,9,1,47,798,25-29,---,---,GBR,---,5000,00:57:21,2.4 mi,00:05:17,05:17:16,112 mi,00:02:16,03:33:01,26.2 mi,09:55:11
Benoit Baulain,39,8,48,704,30-34,34,FR,FRA,---,4586,00:50:21,2.4 mi,00:04:05,05:18:52,112 mi,00:02:38,03:40:21,26.2 mi,09:56:17
Jorge Vazquez,40,9,49,1037,30-34,---,---,MEX,---,4582,00:51:26,2.4 mi,00:03:24,05:23:09,112 mi,00:03:59,03:34:36,26.2 mi,09:56:34
Justin Samples,41,10,50,503,30-34,33,---,USA,---,4578,00:57:27,2.4 mi,00:04:18,05:15:21,112 mi,00:01:45,03:38:03,26.2 mi,09:56:54
Patricio Foster,42,11,51,224,30-34,34,Army Asia,ARG,---,4558,01:00:58,2.4 mi,00:04:38,05:34:47,112 mi,00:02:19,03:15:52,26.2 mi,09:58:34
Dean Johnson,43,8,52,608,35-39,---,CA,GBR,---,4477,01:02:47,2.4 mi,00:03:38,05:28:08,112 mi,00:02:01,03:22:23,26.2 mi,09:58:57
Matthew Curbeau,44,15,53,8,PRO,30,MA,USA,---,3882,01:01:11,2.4 mi,00:04:09,05:04:09,112 mi,00:02:18,03:47:34,26.2 mi,09:59:21
Jeppe Hofmann,45,3,54,449,25-29,30,DK,DNK,---,4643,00:56:29,2.4 mi,00:03:32,05:17:00,112 mi,00:01:37,03:41:08,26.2 mi,09:59:46
Andrew Duffe,46,6,55,414,40-44,41,IL,USA,---,4768,01:00:43,2.4 mi,00:06:15,05:13:08,112 mi,00:02:54,03:37:55,26.2 mi,10:00:55
Stephan Schwarze,47,3,56,320,45-49,49,---,DEU,---,4538,01:00:00,2.4 mi,00:04:33,05:23:03,112 mi,00:02:01,03:31:52,26.2 mi,10:01:29
Jano Soto,48,7,57,840,40-44,46,Puebla,MEX,---,4754,00:58:18,2.4 mi,00:04:22,05:11:04,112 mi,00:01:35,03:46:44,26.2 mi,10:02:03
Jason Lentzke,49,12,58,677,30-34,32,AZ,USA,---,4514,00:59:12,2.4 mi,00:04:43,05:24:18,112 mi,00:02:01,03:32:03,26.2 mi,10:02:17
Katharina Grohmann,10,9,59,39,PRO,29,---,DEU,---,4452,01:13:10,2.4 mi,00:03:20,05:23:57,112 mi,00:01:02,03:20:50,26.2 mi,10:02:19
Taro Shirato,50,4,60,342,45-49,50,Intl State,JPN,---,4498,00:54:18,2.4 mi,00:04:00,05:32:46,112 mi,00:02:54,03:30:51,26.2 mi,10:04:49
Robert Brink,51,4,61,383,25-29,31,CT,USA,---,4576,00:54:38,2.4 mi,00:04:58,05:18:45,112 mi,00:01:33,03:45:27,26.2 mi,10:05:21
Mauro Ciarrocchi,52,2,62,929,50-54,52,---,ITA,---,4805,00:55:37,2.4 mi,00:07:25,05:31:02,112 mi,00:03:12,03:29:12,26.2 mi,10:06:28
Alexandre Albuquerque,53,8,63,1034,40-44,45,QC,CAN,---,4678,00:55:22,2.4 mi,00:03:03,05:14:38,112 mi,00:02:32,03:52:49,26.2 mi,10:08:24
Jacqui Giuliano,11,2,64,720,25-29,30,IL,USA,---,4837,01:10:08,2.4 mi,00:03:46,05:41:41,112 mi,00:02:46,03:10:24,26.2 mi,10:08:45
Armando Espinoza,54,5,65,1023,45-49,47,HI,MEX,---,4446,01:06:21,2.4 mi,00:04:50,05:13:49,112 mi,00:03:04,03:41:03,26.2 mi,10:09:07
Molly Roohi,12,10,66,47,PRO,35,VA,USA,---,4370,01:05:09,2.4 mi,00:03:26,05:31:11,112 mi,00:03:22,03:26:02,26.2 mi,10:09:10
Hailey Manning,13,1,67,146,30-34,36,---,USA,---,5000,00:56:38,2.4 mi,00:03:50,05:34:01,112 mi,00:01:39,03:34:35,26.2 mi,10:10:43
Lasse Hofman,55,13,68,448,30-34,34,DK,DNK,---,4405,00:56:26,2.4 mi,00:03:55,05:18:53,112 mi,00:01:53,03:50:14,26.2 mi,10:11:21
Caroline Gregory,14,11,69,51,PRO,37,CA,USA,---,4326,00:52:44,2.4 mi,00:03:12,05:51:35,112 mi,00:01:08,03:24:13,26.2 mi,10:12:52
Luis Fernando Pelcastre Rabanal,56,1,70,436,18-24,23,---,MEX,---,5000,00:55:45,2.4 mi,00:05:43,05:42:29,112 mi,00:03:41,03:25:44,26.2 mi,10:13:22
Van Mccarty,57,9,71,717,40-44,46,CA,USA,---,4617,01:04:20,2.4 mi,00:07:31,05:25:54,112 mi,00:02:17,03:33:27,26.2 mi,10:13:29
Dave Hunnius,58,10,72,71,40-44,42,IL,USA,---,4613,01:01:00,2.4 mi,00:06:36,05:23:09,112 mi,00:03:51,03:39:14,26.2 mi,10:13:50
Brian Phillips,59,11,73,489,40-44,42,CA,USA,---,4612,01:05:56,2.4 mi,00:04:30,05:18:11,112 mi,00:02:07,03:43:10,26.2 mi,10:13:54
Allan Alfonso Villanueva Flores,60,16,74,23,PRO,---,---,MEX,---,3701,00:51:41,2.4 mi,00:02:31,05:16:01,112 mi,00:12:50,03:51:26,26.2 mi,10:14:29
Lon Breitenbach,61,6,75,497,45-49,47,TX,USA,---,4370,00:50:35,2.4 mi,00:05:42,05:41:32,112 mi,00:02:38,03:35:01,26.2 mi,10:15:28
Mike Minardi,62,7,76,933,45-49,50,TX,USA,---,4360,01:02:30,2.4 mi,00:05:31,05:18:43,112 mi,00:03:20,03:46:15,26.2 mi,10:16:19
Felipe Manalich,63,14,77,237,30-34,---,---,CHL,---,4344,00:58:08,2.4 mi,00:04:32,05:30:39,112 mi,00:06:14,03:36:54,26.2 mi,10:16:27
Serge Tessier,64,12,78,681,40-44,41,AB,CAN,---,4575,00:58:03,2.4 mi,00:04:35,05:17:49,112 mi,00:01:33,03:55:00,26.2 mi,10:17:00
